Subj,Trial,vWTP,MarketChange,AbsMarketChange,group_0placebo
112,62,0,-2.333345164,2.333345164,0
112,123,-2,-2.201965024,2.201965024,0
112,58,0,-2.166261548,2.166261548,0
112,89,-1,-2.107363401,2.107363401,0
112,122,2,-1.819756288,1.819756288,0
112,200,1,-1.811463038,1.811463038,0
112,107,0,-1.633193607,1.633193607,0
112,70,0,-1.598716443,1.598716443,0
112,46,1,-1.582474626,1.582474626,0
112,150,-1,-1.512538859,1.512538859,0
112,12,-25,-1.47222887,1.47222887,0
112,87,-1,-1.381299226,1.381299226,0
112,115,0,-1.36471151,1.36471151,0
112,143,0,-1.121446815,1.121446815,0
112,79,0,-1.049917015,1.049917015,0
112,132,0,-0.986316122,0.986316122,0
112,81,-2,-0.829621287,0.829621287,0
112,54,-2,-0.732304158,0.732304158,0
112,131,0,-0.690862031,0.690862031,0
112,80,0,-0.669879553,0.669879553,0
112,105,0,-0.66556112,0.66556112,0
112,94,0,-0.4607468,0.4607468,0
112,140,0,-0.31895979,0.31895979,0
112,125,0,0.021253845,0.021253845,0
112,16,18,0.187319386,0.187319386,0
112,166,0,0.369013394,0.369013394,0
112,183,1,0.375455519,0.375455519,0
112,97,0,0.385989296,0.385989296,0
112,162,-1,0.395357542,0.395357542,0
112,49,0,0.481852824,0.481852824,0
112,76,0,0.62948291,0.62948291,0
112,169,-1,0.853681931,0.853681931,0
112,22,-1,0.854074331,0.854074331,0
112,187,0,1.047717379,1.047717379,0
112,88,0,1.079783871,1.079783871,0
112,180,-2,1.179170809,1.179170809,0
112,103,0,1.215650715,1.215650715,0
112,197,22,1.49637115,1.49637115,0
112,172,0,1.549586481,1.549586481,0
112,178,0,1.610483095,1.610483095,0
112,160,-1,1.639543212,1.639543212,0
112,119,-1,1.699729541,1.699729541,0
112,120,0,1.705995053,1.705995053,0
112,129,-5,1.750593616,1.750593616,0
112,155,0,1.761586832,1.761586832,0
112,121,-7,1.806960571,1.806960571,0
112,32,-4,1.811040085,1.811040085,0
112,65,0,1.814738403,1.814738403,0
112,142,0,1.842032456,1.842032456,0
112,136,0,1.846907966,1.846907966,0
112,137,0,1.893506579,1.893506579,0
112,15,1,1.929297537,1.929297537,0
112,175,0,1.999654736,1.999654736,0
112,130,0,2.008767561,2.008767561,0
112,41,0,2.146630675,2.146630675,0
112,39,-1,2.297584419,2.297584419,0
112,152,0,2.35426636,2.35426636,0
112,92,0,2.524838795,2.524838795,0
112,151,4,2.66676446,2.66676446,0
112,10,22,2.671510482,2.671510482,0
112,196,4,2.698601399,2.698601399,0
112,194,0,2.744731384,2.744731384,0
112,127,0,2.746413396,2.746413396,0
112,164,0,2.88594978,2.88594978,0
112,11,23,3.139107336,3.139107336,0
112,186,0,3.271306953,3.271306953,0
112,64,-1,3.388223441,3.388223441,0
112,182,0,3.421769026,3.421769026,0
112,56,0,3.432713819,3.432713819,0
112,25,-3,3.579076147,3.579076147,0
112,144,0,3.627290426,3.627290426,0
112,23,0,3.656979038,3.656979038,0
112,156,8,3.681509528,3.681509528,0
112,96,0,4.000092398,4.000092398,0
112,146,0,4.221306987,4.221306987,0
112,57,2,4.276986027,4.276986027,0
112,84,1,4.297261509,4.297261509,0
112,170,0,4.40251493,4.40251493,0
112,13,25,4.404718564,4.404718564,0
112,181,4,4.410621821,4.410621821,0
112,78,8,4.443303099,4.443303099,0
112,141,0,4.484822413,4.484822413,0
112,110,0,4.687101762,4.687101762,0
112,177,0,4.704356429,4.704356429,0
112,198,4,4.761035666,4.761035666,0
112,40,-3,4.789138018,4.789138018,0
112,108,0,4.828759891,4.828759891,0
112,24,-1,4.851516075,4.851516075,0
112,117,0,5.093814317,5.093814317,0
112,145,7,5.227034242,5.227034242,0
112,153,0,5.361833921,5.361833921,0
112,189,0,5.364118076,5.364118076,0
112,26,0,5.525110844,5.525110844,0
112,112,-1,5.567829008,5.567829008,0
112,82,0,5.588433955,5.588433955,0
112,14,14,5.701149336,5.701149336,0
112,60,0,5.850020524,5.850020524,0
112,36,-1,6.04001647,6.04001647,0
112,199,4,6.13541582,6.13541582,0
112,35,0,6.166471018,6.166471018,0
112,31,0,6.354301078,6.354301078,0
112,149,21,6.412413553,6.412413553,0
112,67,12,6.530833092,6.530833092,0
112,59,-1,6.595797994,6.595797994,0
112,191,7,6.683555511,6.683555511,0
112,68,0,6.721914712,6.721914712,0
112,47,14,7.175662208,7.175662208,0
112,116,0,7.535885225,7.535885225,0
112,176,0,7.589587771,7.589587771,0
112,148,0,7.830416275,7.830416275,0
112,29,0,7.849259517,7.849259517,0
112,135,9,8.160223069,8.160223069,0
112,168,0,8.29426401,8.29426401,0
112,109,14,8.451858594,8.451858594,0
112,193,-5,8.576449984,8.576449984,0
112,48,-1,8.580177037,8.580177037,0
112,77,-16,8.809717803,8.809717803,0
112,38,0,8.899714813,8.899714813,0
112,66,-1,8.937368461,8.937368461,0
112,20,0,9.205407988,9.205407988,0
112,192,10,9.694261908,9.694261908,0
112,73,0,11.38269883,11.38269883,0
112,124,12,12.94860282,12.94860282,0
112,102,13,14.19464959,14.19464959,0
112,91,9,15.65775294,15.65775294,0
114,95,99,-15.00387298,15.00387298,0
114,188,99,-13.26329375,13.26329375,0
114,179,99,-11.86885224,11.86885224,0
114,26,99,-10.67518854,10.67518854,0
114,119,99,-9.377881567,9.377881567,0
114,111,99,-9.026088623,9.026088623,0
114,14,99,-7.972415617,7.972415617,0
114,20,99,-7.842834732,7.842834732,0
114,139,99,-7.375549384,7.375549384,0
114,186,99,-7.210409265,7.210409265,0
114,126,99,-7.055018146,7.055018146,0
114,61,99,-6.924294708,6.924294708,0
114,28,99,-6.854318021,6.854318021,0
114,177,99,-6.84803187,6.84803187,0
114,153,99,-6.541470061,6.541470061,0
114,52,99,-6.174475007,6.174475007,0
114,29,99,-6.077816685,6.077816685,0
114,16,99,-6.028095031,6.028095031,0
114,174,99,-5.619129357,5.619129357,0
114,101,99,-5.609624656,5.609624656,0
114,38,99,-5.521027581,5.521027581,0
114,80,99,-5.444172518,5.444172518,0
114,193,99,-5.345212388,5.345212388,0
114,147,99,-5.319559139,5.319559139,0
114,93,99,-5.244779962,5.244779962,0
114,89,99,-5.182473309,5.182473309,0
114,66,99,-5.010226687,5.010226687,0
114,158,99,-4.85065175,4.85065175,0
114,191,99,-4.848885389,4.848885389,0
114,160,99,-4.796056422,4.796056422,0
114,56,99,-4.754887181,4.754887181,0
114,149,99,-4.714413772,4.714413772,0
114,50,99,-4.704727484,4.704727484,0
114,104,99,-4.606509001,4.606509001,0
114,3,99,-4.200198689,4.200198689,0
114,85,99,-4.192726507,4.192726507,0
114,77,99,-3.981590728,3.981590728,0
114,6,99,-3.935138282,3.935138282,0
114,94,99,-3.879173602,3.879173602,0
114,121,99,-3.745572089,3.745572089,0
114,136,99,-3.68518408,3.68518408,0
114,88,99,-3.426238738,3.426238738,0
114,41,99,-3.38832163,3.38832163,0
114,75,99,-3.370097232,3.370097232,0
114,181,99,-3.363941508,3.363941508,0
114,170,99,-3.259564585,3.259564585,0
114,123,99,-3.204755219,3.204755219,0
114,33,99,-3.17989111,3.17989111,0
114,83,99,-3.063189512,3.063189512,0
114,152,99,-2.997823606,2.997823606,0
114,143,99,-2.984323442,2.984323442,0
114,128,99,-2.79825024,2.79825024,0
114,196,99,-2.798238916,2.798238916,0
114,200,99,-2.786886788,2.786886788,0
114,72,99,-2.762856558,2.762856558,0
114,118,99,-2.702601891,2.702601891,0
114,4,99,-2.684295289,2.684295289,0
114,43,99,-2.68417525,2.68417525,0
114,138,99,-2.659582841,2.659582841,0
114,60,99,-2.648766984,2.648766984,0
114,78,99,-2.575439034,2.575439034,0
114,106,99,-2.543853219,2.543853219,0
114,67,99,-2.336732299,2.336732299,0
114,25,99,-2.269925227,2.269925227,0
114,133,99,-2.126706916,2.126706916,0
114,7,99,-2.079133873,2.079133873,0
114,137,99,-2.061080875,2.061080875,0
114,73,99,-2.038659168,2.038659168,0
114,150,99,-1.95804365,1.95804365,0
114,65,99,-1.95496621,1.95496621,0
114,45,99,-1.857044888,1.857044888,0
114,103,99,-1.655285188,1.655285188,0
114,190,99,-1.50140857,1.50140857,0
114,39,99,-1.500132872,1.500132872,0
114,130,99,-1.451489897,1.451489897,0
114,90,99,-1.420377384,1.420377384,0
114,154,99,-1.409455016,1.409455016,0
114,110,99,-1.384212735,1.384212735,0
114,109,99,-1.373980415,1.373980415,0
114,59,99,-1.339107618,1.339107618,0
114,49,99,-1.325355675,1.325355675,0
114,48,99,-1.294150001,1.294150001,0
114,100,99,-1.241661604,1.241661604,0
114,155,99,-1.177251445,1.177251445,0
114,131,99,-1.112094799,1.112094799,0
114,167,99,-1.086711007,1.086711007,0
114,9,99,-1.068310565,1.068310565,0
114,182,99,-1.037345308,1.037345308,0
114,166,99,-0.902273908,0.902273908,0
114,44,99,-0.626979673,0.626979673,0
114,169,99,-0.435016472,0.435016472,0
114,159,99,-0.428388273,0.428388273,0
114,18,99,-0.405207489,0.405207489,0
114,198,99,-0.352285535,0.352285535,0
114,92,99,-0.341685216,0.341685216,0
114,175,99,-0.248035766,0.248035766,0
114,34,0,-0.243451018,0.243451018,0
114,102,99,-0.237744991,0.237744991,0
114,99,99,-0.212036991,0.212036991,0
114,5,99,-0.189270515,0.189270515,0
114,195,99,-0.167592188,0.167592188,0
114,141,99,-0.033676523,0.033676523,0
114,51,99,0.075301901,0.075301901,0
114,63,99,0.119927222,0.119927222,0
114,134,99,0.25179202,0.25179202,0
114,57,99,0.324725134,0.324725134,0
114,122,99,0.364375853,0.364375853,0
114,113,99,0.432818586,0.432818586,0
114,114,99,0.439552582,0.439552582,0
114,8,99,0.620031671,0.620031671,0
114,142,99,0.679539143,0.679539143,0
114,132,99,0.683023048,0.683023048,0
114,24,0,0.776269462,0.776269462,0
114,42,99,0.875409242,0.875409242,0
114,12,99,0.888340634,0.888340634,0
114,62,99,0.896848507,0.896848507,0
114,168,99,1.073818031,1.073818031,0
114,197,99,1.090861044,1.090861044,0
114,171,99,1.174168848,1.174168848,0
114,35,99,1.284250832,1.284250832,0
114,116,99,1.291747404,1.291747404,0
114,115,99,1.328133111,1.328133111,0
114,84,99,1.348014753,1.348014753,0
114,30,0,1.381961948,1.381961948,0
114,98,99,1.458168477,1.458168477,0
114,22,0,1.470599404,1.470599404,0
114,70,99,1.472573397,1.472573397,0
114,31,99,1.519388192,1.519388192,0
114,156,99,1.534850446,1.534850446,0
114,47,99,1.576511557,1.576511557,0
114,105,99,1.595059423,1.595059423,0
114,148,99,1.774889324,1.774889324,0
114,178,99,1.796173206,1.796173206,0
114,157,99,2.379144004,2.379144004,0
114,96,99,2.388614788,2.388614788,0
114,81,99,2.509806913,2.509806913,0
114,127,99,2.6204748,2.6204748,0
114,82,99,2.641419922,2.641419922,0
114,2,99,2.69405367,2.69405367,0
114,172,99,2.793473771,2.793473771,0
114,37,99,2.871731948,2.871731948,0
114,17,99,2.898261682,2.898261682,0
114,163,99,2.949584421,2.949584421,0
114,184,99,3.273580941,3.273580941,0
114,107,99,3.390403661,3.390403661,0
114,173,99,3.399776151,3.399776151,0
114,164,99,3.427617427,3.427617427,0
114,58,99,3.433422206,3.433422206,0
114,53,99,3.554776421,3.554776421,0
114,97,99,3.608008879,3.608008879,0
114,68,99,3.628940709,3.628940709,0
114,120,89,3.836496207,3.836496207,0
114,140,99,3.92925822,3.92925822,0
114,183,99,3.941334933,3.941334933,0
114,162,99,4.072505797,4.072505797,0
114,23,99,4.123498525,4.123498525,0
114,69,99,4.168195021,4.168195021,0
114,36,99,4.202839968,4.202839968,0
114,64,99,4.251993962,4.251993962,0
114,27,99,4.264840619,4.264840619,0
114,151,99,4.363955001,4.363955001,0
114,21,1,4.468110146,4.468110146,0
114,199,99,4.585966402,4.585966402,0
114,117,99,4.702867523,4.702867523,0
114,135,99,4.737218154,4.737218154,0
114,13,99,4.790182334,4.790182334,0
114,194,99,4.815627954,4.815627954,0
114,176,99,4.863857643,4.863857643,0
114,161,99,4.885071589,4.885071589,0
114,76,99,4.959713799,4.959713799,0
114,192,99,5.207641343,5.207641343,0
114,189,99,5.418101519,5.418101519,0
114,180,99,5.517163353,5.517163353,0
114,144,99,5.546238418,5.546238418,0
114,108,99,5.721097827,5.721097827,0
114,125,99,5.857429805,5.857429805,0
114,54,99,6.03306423,6.03306423,0
114,71,99,6.063911296,6.063911296,0
114,79,99,6.085857488,6.085857488,0
114,112,99,6.825571046,6.825571046,0
114,15,99,6.851691968,6.851691968,0
114,10,99,7.02620703,7.02620703,0
114,11,99,7.106555211,7.106555211,0
114,86,99,7.153268033,7.153268033,0
114,74,99,7.355447859,7.355447859,0
114,32,99,7.380376252,7.380376252,0
114,40,99,7.578558221,7.578558221,0
114,146,99,8.355837703,8.355837703,0
114,46,99,8.447926454,8.447926454,0
114,129,99,8.588143192,8.588143192,0
114,165,99,8.783424853,8.783424853,0
114,187,99,9.071844594,9.071844594,0
114,55,99,9.72141149,9.72141149,0
114,91,99,9.938418342,9.938418342,0
114,185,99,9.939665657,9.939665657,0
114,124,99,10.85972173,10.85972173,0
114,145,99,12.35091627,12.35091627,0
115,157,7,-13.55449209,13.55449209,0
115,42,20,-11.0606561,11.0606561,0
115,69,-2,-10.12812438,10.12812438,0
115,84,0,-9.624282025,9.624282025,0
115,193,-21,-9.601339787,9.601339787,0
115,43,22,-9.512598283,9.512598283,0
115,137,7,-9.173442447,9.173442447,0
115,177,21,-9.140437352,9.140437352,0
115,63,1,-9.041622686,9.041622686,0
115,111,33,-8.813754211,8.813754211,0
115,45,4,-8.586453257,8.586453257,0
115,107,0,-8.428447184,8.428447184,0
115,169,0,-8.423834445,8.423834445,0
115,121,11,-8.407324528,8.407324528,0
115,114,39,-7.830844925,7.830844925,0
115,154,3,-7.662935907,7.662935907,0
115,66,0,-7.658685296,7.658685296,0
115,172,37,-7.518143748,7.518143748,0
115,72,16,-7.184989053,7.184989053,0
115,65,0,-7.128560115,7.128560115,0
115,78,12,-7.072706992,7.072706992,0
115,61,0,-7.001842099,7.001842099,0
115,41,26,-6.581250874,6.581250874,0
115,94,0,-6.570414886,6.570414886,0
115,16,0,-6.455001347,6.455001347,0
115,83,20,-6.403141413,6.403141413,0
115,97,26,-6.384710451,6.384710451,0
115,165,0,-6.365328054,6.365328054,0
115,7,0,-6.267032399,6.267032399,0
115,29,0,-6.130153239,6.130153239,0
115,161,4,-6.114599044,6.114599044,0
115,14,31,-6.032367999,6.032367999,0
115,163,1,-5.967159175,5.967159175,0
115,178,3,-5.798770787,5.798770787,0
115,184,22,-5.585670153,5.585670153,0
115,28,25,-5.502795064,5.502795064,0
115,138,3,-5.328166193,5.328166193,0
115,55,14,-5.222880789,5.222880789,0
115,130,16,-5.167264765,5.167264765,0
115,26,24,-4.851340958,4.851340958,0
115,187,-2,-4.834931034,4.834931034,0
115,120,8,-4.478345594,4.478345594,0
115,142,5,-4.323202605,4.323202605,0
115,54,3,-4.127409366,4.127409366,0
115,79,24,-4.096622519,4.096622519,0
115,1,28,-4.089496363,4.089496363,0
115,171,3,-4.0826946,4.0826946,0
115,135,16,-3.946662381,3.946662381,0
115,112,61,-3.843257816,3.843257816,0
115,147,0,-3.791502794,3.791502794,0
115,181,2,-3.763112164,3.763112164,0
115,105,51,-3.6264541,3.6264541,0
115,50,-2,-3.523408053,3.523408053,0
115,23,-1,-3.44886216,3.44886216,0
115,185,17,-3.448283149,3.448283149,0
115,122,33,-3.311998973,3.311998973,0
115,195,35,-3.27278506,3.27278506,0
115,74,2,-3.249324586,3.249324586,0
115,22,19,-3.236576194,3.236576194,0
115,39,0,-3.145483123,3.145483123,0
115,93,0,-3.088664985,3.088664985,0
115,180,32,-3.077323884,3.077323884,0
115,110,35,-2.906045854,2.906045854,0
115,86,0,-2.650397738,2.650397738,0
115,62,46,-2.572381543,2.572381543,0
115,11,0,-2.563786663,2.563786663,0
115,56,5,-2.362036225,2.362036225,0
115,82,6,-2.194144707,2.194144707,0
115,200,56,-2.026219035,2.026219035,0
115,140,8,-1.942239529,1.942239529,0
115,167,0,-1.93209733,1.93209733,0
115,159,21,-1.905525413,1.905525413,0
115,141,0,-1.57866632,1.57866632,0
115,131,10,-1.427505472,1.427505472,0
115,124,0,-1.367300681,1.367300681,0
115,96,0,-1.34402405,1.34402405,0
115,118,1,-1.049516829,1.049516829,0
115,129,66,-1.030697557,1.030697557,0
115,20,0,-1.011993683,1.011993683,0
115,98,11,-0.994063203,0.994063203,0
115,6,0,-0.950967185,0.950967185,0
115,190,4,-0.929669094,0.929669094,0
115,125,0,-0.874855918,0.874855918,0
115,21,5,-0.772943998,0.772943998,0
115,153,0,-0.765723256,0.765723256,0
115,38,1,-0.764588793,0.764588793,0
115,37,0,-0.724626112,0.724626112,0
115,91,0,-0.682620272,0.682620272,0
115,126,12,-0.662879589,0.662879589,0
115,150,0,-0.618313898,0.618313898,0
115,81,4,-0.490524326,0.490524326,0
115,182,0,-0.28264229,0.28264229,0
115,106,0,-0.242574028,0.242574028,0
115,134,0,-0.080275461,0.080275461,0
115,162,-4,-0.045476726,0.045476726,0
115,47,0,0.006280005,0.006280005,0
115,52,1,0.059091348,0.059091348,0
115,18,0,0.138155037,0.138155037,0
115,179,11,0.38315605,0.38315605,0
115,168,0,0.407449514,0.407449514,0
115,144,0,0.628545311,0.628545311,0
115,133,0,0.67153352,0.67153352,0
115,87,1,0.704380191,0.704380191,0
115,60,1,0.720246631,0.720246631,0
115,77,14,0.763978084,0.763978084,0
115,119,32,0.769678043,0.769678043,0
115,156,25,0.8453947,0.8453947,0
115,95,1,1.064786473,1.064786473,0
115,30,3,1.069277202,1.069277202,0
115,191,3,1.090504174,1.090504174,0
115,5,40,1.231250321,1.231250321,0
115,24,1,1.260930365,1.260930365,0
115,13,4,1.349736222,1.349736222,0
115,188,0,1.394933073,1.394933073,0
115,89,1,1.443073396,1.443073396,0
115,10,27,1.4627284,1.4627284,0
115,46,1,1.464007282,1.464007282,0
115,189,1,1.690513859,1.690513859,0
115,197,0,1.728056939,1.728056939,0
115,34,2,1.785997072,1.785997072,0
115,49,8,1.817928617,1.817928617,0
115,40,18,1.850234536,1.850234536,0
115,173,-1,1.916214728,1.916214728,0
115,68,28,2.042464065,2.042464065,0
115,199,2,2.184168032,2.184168032,0
115,8,2,2.27854689,2.27854689,0
115,198,56,2.319624802,2.319624802,0
115,15,-1,2.333111105,2.333111105,0
115,73,0,2.365487249,2.365487249,0
115,32,0,2.416104695,2.416104695,0
115,123,0,2.446987429,2.446987429,0
115,158,0,2.505875042,2.505875042,0
115,152,0,2.566985337,2.566985337,0
115,104,17,2.71394508,2.71394508,0
115,166,34,2.746217073,2.746217073,0
115,117,11,2.813365852,2.813365852,0
115,145,1,2.835071156,2.835071156,0
115,146,1,2.858908905,2.858908905,0
115,71,2,3.129796083,3.129796083,0
115,76,8,3.144114653,3.144114653,0
115,90,0,3.149079249,3.149079249,0
115,170,1,3.284778952,3.284778952,0
115,53,7,3.315380684,3.315380684,0
115,148,0,3.330650322,3.330650322,0
115,139,-1,3.381918416,3.381918416,0
115,102,0,3.485805634,3.485805634,0
115,25,0,3.576884506,3.576884506,0
115,75,8,3.623314702,3.623314702,0
115,58,22,3.683974493,3.683974493,0
115,127,0,3.70685687,3.70685687,0
115,85,1,3.718553151,3.718553151,0
115,143,-1,3.729833625,3.729833625,0
115,27,0,3.803518054,3.803518054,0
115,59,20,3.934420316,3.934420316,0
115,192,30,3.945477171,3.945477171,0
115,3,50,3.966700393,3.966700393,0
115,108,6,4.032138581,4.032138581,0
115,9,0,4.161203239,4.161203239,0
115,88,22,4.429364658,4.429364658,0
115,57,4,4.484759369,4.484759369,0
115,174,-12,4.647823513,4.647823513,0
115,19,17,4.747007859,4.747007859,0
115,33,19,4.779117636,4.779117636,0
115,113,2,4.86414089,4.86414089,0
115,109,0,4.915609825,4.915609825,0
115,31,2,4.948906784,4.948906784,0
115,80,6,4.984091099,4.984091099,0
115,101,22,5.181968667,5.181968667,0
115,92,10,5.294336114,5.294336114,0
115,44,20,5.389484813,5.389484813,0
115,99,28,5.472545239,5.472545239,0
115,51,7,5.514210437,5.514210437,0
115,103,23,5.664253748,5.664253748,0
115,183,0,5.796505895,5.796505895,0
115,100,16,5.933269748,5.933269748,0
115,176,53,5.94350517,5.94350517,0
115,36,46,6.156989609,6.156989609,0
115,194,0,6.347932497,6.347932497,0
115,196,32,6.40717543,6.40717543,0
115,132,13,6.460016828,6.460016828,0
115,155,0,6.74640949,6.74640949,0
115,116,0,6.915698014,6.915698014,0
115,186,44,7.089493299,7.089493299,0
115,128,30,7.09650891,7.09650891,0
115,115,1,8.281336411,8.281336411,0
115,164,38,9.41758589,9.41758589,0
115,2,6,9.831857891,9.831857891,0
115,175,61,9.907240122,9.907240122,0
115,64,4,10.81259624,10.81259624,0
115,136,27,10.84232033,10.84232033,0
115,151,26,11.58322909,11.58322909,0
115,48,18,12.01151952,12.01151952,0
115,160,7,12.01574297,12.01574297,0
115,67,11,14.46520343,14.46520343,0
115,35,45,14.54928138,14.54928138,0
115,70,36,17.1378298,17.1378298,0
116,62,-99,-13.59307105,13.59307105,0
116,37,0,-10.93164848,10.93164848,0
116,56,-50,-10.2693903,10.2693903,0
116,134,-21,-10.13088802,10.13088802,0
116,44,-37,-9.631810922,9.631810922,0
116,116,0,-9.22973234,9.22973234,0
116,176,-12,-8.883325782,8.883325782,0
116,27,51,-8.81890151,8.81890151,0
116,6,36,-8.524594662,8.524594662,0
116,12,50,-8.510991426,8.510991426,0
116,24,52,-8.246822891,8.246822891,0
116,36,99,-7.57200354,7.57200354,0
116,78,0,-7.386748827,7.386748827,0
116,184,52,-7.283185404,7.283185404,0
116,66,1,-7.281743745,7.281743745,0
116,181,0,-7.207713353,7.207713353,0
116,156,15,-6.855079078,6.855079078,0
116,20,51,-6.8207456,6.8207456,0
116,124,50,-6.819699626,6.819699626,0
116,87,48,-6.668781652,6.668781652,0
116,182,0,-6.574149724,6.574149724,0
116,75,-52,-6.471079977,6.471079977,0
116,165,25,-6.388641808,6.388641808,0
116,146,-31,-6.338172584,6.338172584,0
116,174,-15,-6.323165578,6.323165578,0
116,186,-46,-6.320383706,6.320383706,0
116,109,48,-6.291257118,6.291257118,0
116,8,50,-6.21467012,6.21467012,0
116,53,-51,-6.091419107,6.091419107,0
116,195,50,-6.045467708,6.045467708,0
116,147,52,-6.000526461,6.000526461,0
116,95,48,-5.605952878,5.605952878,0
116,155,-14,-5.540914245,5.540914245,0
116,106,0,-5.527481102,5.527481102,0
116,198,0,-5.318691404,5.318691404,0
116,158,2,-5.294147845,5.294147845,0
116,33,-18,-5.160495931,5.160495931,0
116,74,-49,-5.122697414,5.122697414,0
116,40,-14,-5.072585176,5.072585176,0
116,59,0,-5.062310997,5.062310997,0
116,110,99,-4.977567962,4.977567962,0
116,127,0,-4.852309441,4.852309441,0
116,63,-49,-4.525991249,4.525991249,0
116,187,2,-4.433960436,4.433960436,0
116,104,48,-4.394272332,4.394272332,0
116,21,0,-4.305186381,4.305186381,0
116,126,52,-4.195005843,4.195005843,0
116,194,4,-4.102816998,4.102816998,0
116,193,48,-4.052651583,4.052651583,0
116,113,15,-4.046526918,4.046526918,0
116,65,-47,-3.702496203,3.702496203,0
116,86,-1,-3.480979973,3.480979973,0
116,98,50,-3.328136016,3.328136016,0
116,13,8,-3.25666573,3.25666573,0
116,103,2,-3.196876213,3.196876213,0
116,144,51,-3.167232619,3.167232619,0
116,131,-29,-3.035289682,3.035289682,0
116,189,28,-2.804269624,2.804269624,0
116,68,0,-2.786569737,2.786569737,0
116,143,6,-2.767650313,2.767650313,0
116,129,49,-2.72572303,2.72572303,0
116,73,0,-2.685348571,2.685348571,0
116,117,46,-2.644675973,2.644675973,0
116,160,53,-2.621007726,2.621007726,0
116,34,-2,-2.609704184,2.609704184,0
116,141,-23,-2.451093562,2.451093562,0
116,10,0,-2.361466186,2.361466186,0
116,153,-18,-2.271185768,2.271185768,0
116,80,53,-2.160684232,2.160684232,0
116,97,1,-2.153578711,2.153578711,0
116,172,1,-2.122593104,2.122593104,0
116,94,50,-2.101485603,2.101485603,0
116,50,-51,-2.044981524,2.044981524,0
116,145,1,-1.860231297,1.860231297,0
116,200,0,-1.788260621,1.788260621,0
116,91,0,-1.636306992,1.636306992,0
116,84,50,-1.612263373,1.612263373,0
116,188,0,-1.384891354,1.384891354,0
116,100,50,-1.348607117,1.348607117,0
116,5,0,-1.253770984,1.253770984,0
116,161,28,-1.237189916,1.237189916,0
116,1,0,-1.175216465,1.175216465,0
116,88,50,-1.04497306,1.04497306,0
116,159,-1,-0.919366093,0.919366093,0
116,102,0,-0.792381058,0.792381058,0
116,51,7,-0.537079394,0.537079394,0
116,162,51,-0.504622918,0.504622918,0
116,123,-45,-0.241215728,0.241215728,0
116,90,0,-0.063286766,0.063286766,0
116,93,-1,-0.020660862,0.020660862,0
116,170,48,0.015150846,0.015150846,0
116,105,52,0.024003275,0.024003275,0
116,133,0,0.029176745,0.029176745,0
116,85,0,0.117295277,0.117295277,0
116,192,49,0.129974876,0.129974876,0
116,39,49,0.144723658,0.144723658,0
116,111,0,0.165590568,0.165590568,0
116,107,-1,0.184556588,0.184556588,0
116,136,28,0.33910306,0.33910306,0
116,149,52,0.372457629,0.372457629,0
116,178,0,0.393732746,0.393732746,0
116,72,4,0.704243403,0.704243403,0
116,42,50,0.75952723,0.75952723,0
116,15,53,0.763018152,0.763018152,0
116,2,9,0.836814366,0.836814366,0
116,183,51,0.933117964,0.933117964,0
116,83,-53,0.939140142,0.939140142,0
116,139,7,1.076021283,1.076021283,0
116,130,1,1.124871116,1.124871116,0
116,140,57,1.211658687,1.211658687,0
116,164,1,1.251942389,1.251942389,0
116,28,-50,1.332083247,1.332083247,0
116,148,2,1.421355968,1.421355968,0
116,168,50,1.516342441,1.516342441,0
116,9,0,1.767624432,1.767624432,0
116,4,-14,1.833812468,1.833812468,0
116,7,8,1.933658036,1.933658036,0
116,49,99,2.020562563,2.020562563,0
116,92,51,2.034054711,2.034054711,0
116,151,0,2.051558588,2.051558588,0
116,152,49,2.089368797,2.089368797,0
116,48,49,2.117316837,2.117316837,0
116,157,51,2.143882319,2.143882319,0
116,171,0,2.210839052,2.210839052,0
116,167,0,2.329425282,2.329425282,0
116,43,51,2.482973692,2.482973692,0
116,61,99,2.511573826,2.511573826,0
116,119,1,2.541948133,2.541948133,0
116,23,1,2.602928126,2.602928126,0
116,22,51,2.627421074,2.627421074,0
116,169,48,2.79663028,2.79663028,0
116,121,51,2.82572507,2.82572507,0
116,96,53,2.854453689,2.854453689,0
116,25,0,2.958573563,2.958573563,0
116,55,50,2.970489642,2.970489642,0
116,197,54,2.973688395,2.973688395,0
116,101,5,3.119019849,3.119019849,0
116,142,35,3.130021775,3.130021775,0
116,69,51,3.131299294,3.131299294,0
116,180,99,3.211442685,3.211442685,0
116,70,52,3.224125219,3.224125219,0
116,81,0,3.256120023,3.256120023,0
116,57,99,3.292380845,3.292380845,0
116,76,1,3.293312369,3.293312369,0
116,132,43,3.448335321,3.448335321,0
116,114,0,3.456211961,3.456211961,0
116,112,-24,3.551231333,3.551231333,0
116,60,0,3.788047858,3.788047858,0
116,45,48,3.792311025,3.792311025,0
116,138,99,3.924267244,3.924267244,0
116,196,50,3.92681905,3.92681905,0
116,32,99,4.098077397,4.098077397,0
116,82,48,4.151827684,4.151827684,0
116,135,49,4.196189344,4.196189344,0
116,173,29,4.247068458,4.247068458,0
116,120,50,4.303890976,4.303890976,0
116,46,48,4.352532771,4.352532771,0
116,122,0,4.592940709,4.592940709,0
116,185,44,4.82002141,4.82002141,0
116,17,12,4.949693787,4.949693787,0
116,16,0,4.973381861,4.973381861,0
